"path_id"	"source"	"description"	"type"	"pval"	"fdr"	"ratio"	"gene.list"	"nb.hits"	"nb.genes.path"	"nb.user.genes"	"tot.back.genes"
"GO:1902893"	"GO"	"regulation of pri-miRNA transcription from RNA polymerase II promoter"	"pathway"	1	1	0	NA	0	29	0	19688
"GO:1902894"	"GO"	"negative regulation of pri-miRNA transcription from RNA polymerase II promoter"	"pathway"	1	1	0	NA	0	10	0	19688
"GO:1902895"	"GO"	"positive regulation of pri-miRNA transcription from RNA polymerase II promoter"	"pathway"	1	1	0	NA	0	19	0	19688
"GO:1902896"	"GO"	"terminal web assembly"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:1902897"	"GO"	"regulation of postsynaptic density protein 95 clustering"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:1902902"	"GO"	"negative regulation of autophagosome assembly"	"pathway"	1	1	0	NA	0	12	0	19688
"GO:1902903"	"GO"	"regulation of supramolecular fiber organization"	"pathway"	1	1	0	NA	0	303	0	19688
"GO:1902904"	"GO"	"negative regulation of supramolecular fiber organization"	"pathway"	1	1	0	NA	0	115	0	19688
"GO:1902905"	"GO"	"positive regulation of supramolecular fiber organization"	"pathway"	1	1	0	NA	0	170	0	19688
"GO:1902911"	"GO"	"protein kinase complex"	"structural_complex"	1	1	0	NA	0	108	0	19688
"GO:1902913"	"GO"	"positive regulation of neuroepithelial cell differentiation"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:1902914"	"GO"	"regulation of protein polyubiquitination"	"pathway"	1	1	0	NA	0	15	0	19688
"GO:1902915"	"GO"	"negative regulation of protein polyubiquitination"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:1902916"	"GO"	"positive regulation of protein polyubiquitination"	"pathway"	1	1	0	NA	0	10	0	19688
"GO:1902930"	"GO"	"regulation of alcohol biosynthetic process"	"pathway"	1	1	0	NA	0	47	0	19688
"GO:1902931"	"GO"	"negative regulation of alcohol biosynthetic process"	"pathway"	1	1	0	NA	0	17	0	19688
"GO:1902932"	"GO"	"positive regulation of alcohol biosynthetic process"	"pathway"	1	1	0	NA	0	25	0	19688
"GO:1902936"	"GO"	"phosphatidylinositol bisphosphate binding"	"functional_set"	1	1	0	NA	0	85	0	19688
"GO:1902947"	"GO"	"regulation of tau-protein kinase activity"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:1902950"	"GO"	"regulation of dendritic spine maintenance"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:1902951"	"GO"	"negative regulation of dendritic spine maintenance"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:1902953"	"GO"	"positive regulation of ER to Golgi vesicle-mediated transport"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:1902956"	"GO"	"regulation of mitochondrial electron transport, NADH to ubiquinone"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:1902965"	"GO"	"regulation of protein localization to early endosome"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:1902966"	"GO"	"positive regulation of protein localization to early endosome"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:1902969"	"GO"	"mitotic DNA replication"	"pathway"	1	1	0	NA	0	7	0	19688
"GO:1902990"	"GO"	"mitotic telomere maintenance via semi-conservative replication"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:1990314"	"GO"	"cellular response to insulin-like growth factor stimulus"	"pathway"	1	1	0	NA	0	8	0	19688
"GO:1990316"	"GO"	"ATG1/ULK1 kinase complex"	"structural_complex"	1	1	0	NA	0	8	0	19688
"GO:1990351"	"GO"	"transporter complex"	"structural_complex"	1	1	0	NA	0	339	0	19688
"GO:1990357"	"GO"	"terminal web"	"structural_complex"	1	1	0	NA	0	4	0	19688
"GO:0061626"	"GO"	"pharyngeal arch artery morphogenesis"	"pathway"	1	1	0	NA	0	7	0	19688
"GO:0061628"	"GO"	"H3K27me3 modified histone binding"	"functional_set"	1	1	0	NA	0	3	0	19688
"GO:0090568"	"GO"	"nuclear transcriptional repressor complex"	"structural_complex"	1	1	0	NA	0	32	0	19688
"GO:0090571"	"GO"	"RNA polymerase II transcription repressor complex"	"structural_complex"	1	1	0	NA	0	4	0	19688
"GO:0090575"	"GO"	"RNA polymerase II transcription factor complex"	"structural_complex"	1	1	0	NA	0	117	0	19688
"GO:0090576"	"GO"	"RNA polymerase III transcription factor complex"	"structural_complex"	1	1	0	NA	0	8	0	19688
"GO:0090579"	"GO"	"dsDNA loop formation"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0097602"	"GO"	"cullin family protein binding"	"functional_set"	1	1	0	NA	0	15	0	19688
"GO:0097603"	"GO"	"temperature-gated ion channel activity"	"functional_set"	1	1	0	NA	0	3	0	19688
"GO:0098631"	"GO"	"protein binding involved in cell adhesion"	"functional_set"	1	1	0	NA	0	38	0	19688
"GO:0098632"	"GO"	"protein binding involved in cell-cell adhesion"	"functional_set"	1	1	0	NA	0	31	0	19688
"GO:0098634"	"GO"	"protein binding involved in cell-matrix adhesion"	"functional_set"	1	1	0	NA	0	7	0	19688
"GO:0098636"	"GO"	"protein complex involved in cell adhesion"	"structural_complex"	1	1	0	NA	0	35	0	19688
"GO:0098639"	"GO"	"collagen binding involved in cell-matrix adhesion"	"functional_set"	1	1	0	NA	0	5	0	19688
"GO:0098641"	"GO"	"cadherin binding involved in cell-cell adhesion"	"functional_set"	1	1	0	NA	0	18	0	19688
"GO:0098642"	"GO"	"network-forming collagen trimer"	"structural_complex"	1	1	0	NA	0	7	0	19688
"GO:0098643"	"GO"	"banded collagen fibril"	"structural_complex"	1	1	0	NA	0	12	0	19688
"GO:0098644"	"GO"	"complex of collagen trimers"	"structural_complex"	1	1	0	NA	0	20	0	19688
"GO:0098645"	"GO"	"collagen network"	"structural_complex"	1	1	0	NA	0	7	0	19688
"GO:0098647"	"GO"	"collagen beaded filament"	"structural_complex"	1	1	0	NA	0	3	0	19688
"GO:1902991"	"GO"	"regulation of amyloid precursor protein catabolic process"	"pathway"	1	1	0	NA	0	15	0	19688
"GO:1902992"	"GO"	"negative regulation of amyloid precursor protein catabolic process"	"pathway"	1	1	0	NA	0	8	0	19688
"GO:1902993"	"GO"	"positive regulation of amyloid precursor protein catabolic process"	"pathway"	1	1	0	NA	0	8	0	19688
"GO:1902996"	"GO"	"regulation of neurofibrillary tangle assembly"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:1903003"	"GO"	"positive regulation of protein deubiquitination"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:1903008"	"GO"	"organelle disassembly"	"pathway"	1	1	0	NA	0	193	0	19688
"GO:1903010"	"GO"	"regulation of bone development"	"pathway"	1	1	0	NA	0	24	0	19688
"GO:1903011"	"GO"	"negative regulation of bone development"	"pathway"	1	1	0	NA	0	11	0	19688
"GO:1903012"	"GO"	"positive regulation of bone development"	"pathway"	1	1	0	NA	0	8	0	19688
"GO:1903015"	"GO"	"regulation of exo-alpha-sialidase activity"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:1903018"	"GO"	"regulation of glycoprotein metabolic process"	"pathway"	1	1	0	NA	0	50	0	19688
"GO:1903019"	"GO"	"negative regulation of glycoprotein metabolic process"	"pathway"	1	1	0	NA	0	17	0	19688
"GO:1903020"	"GO"	"positive regulation of glycoprotein metabolic process"	"pathway"	1	1	0	NA	0	22	0	19688
"GO:1903025"	"GO"	"regulation of RNA polymerase II regulatory region sequence-specific DNA binding"	"pathway"	1	1	0	NA	0	10	0	19688
"GO:1903026"	"GO"	"negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:1990380"	"GO"	"Lys48-specific deubiquitinase activity"	"functional_set"	1	1	0	NA	0	10	0	19688
"hsa04022"	"KEGG"	"cGMP-PKG signaling pathway"	"pathway"	1	1	0	NA	0	163	0	19688
"ko04022"	"KEGG"	"cGMP-PKG signaling pathway"	"pathway"	1	1	0	NA	0	163	0	19688
"GO:0061630"	"GO"	"ubiquitin protein ligase activity"	"functional_set"	1	1	0	NA	0	210	0	19688
"GO:0061631"	"GO"	"ubiquitin conjugating enzyme activity"	"functional_set"	1	1	0	NA	0	29	0	19688
"GO:1903027"	"GO"	"regulation of opsonization"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:1903034"	"GO"	"regulation of response to wounding"	"pathway"	1	1	0	NA	0	256	0	19688
"GO:1903035"	"GO"	"negative regulation of response to wounding"	"pathway"	1	1	0	NA	0	179	0	19688
"GO:1903036"	"GO"	"positive regulation of response to wounding"	"pathway"	1	1	0	NA	0	59	0	19688
"GO:1903037"	"GO"	"regulation of leukocyte cell-cell adhesion"	"pathway"	1	1	0	NA	0	351	0	19688
"GO:1903038"	"GO"	"negative regulation of leukocyte cell-cell adhesion"	"pathway"	1	1	0	NA	0	107	0	19688
"GO:1903039"	"GO"	"positive regulation of leukocyte cell-cell adhesion"	"pathway"	1	1	0	NA	0	239	0	19688
"GO:1903044"	"GO"	"protein localization to membrane raft"	"pathway"	1	1	0	NA	0	9	0	19688
"GO:1903046"	"GO"	"meiotic cell cycle process"	"pathway"	1	1	0	NA	0	187	0	19688
"GO:1903047"	"GO"	"mitotic cell cycle process"	"pathway"	1	1	0	NA	0	786	0	19688
"GO:1990381"	"GO"	"ubiquitin-specific protease binding"	"functional_set"	1	1	0	NA	0	15	0	19688
"GO:0098651"	"GO"	"basement membrane collagen trimer"	"structural_complex"	1	1	0	NA	0	8	0	19688
"GO:1903050"	"GO"	"regulation of proteolysis involved in cellular protein catabolic process"	"pathway"	1	1	0	NA	0	336	0	19688
"GO:1903051"	"GO"	"negative regulation of proteolysis involved in cellular protein catabolic process"	"pathway"	1	1	0	NA	0	45	0	19688
"GO:1903052"	"GO"	"positive regulation of proteolysis involved in cellular protein catabolic process"	"pathway"	1	1	0	NA	0	178	0	19688
"GO:1903053"	"GO"	"regulation of extracellular matrix organization"	"pathway"	1	1	0	NA	0	31	0	19688
"GO:1903054"	"GO"	"negative regulation of extracellular matrix organization"	"pathway"	1	1	0	NA	0	7	0	19688
"GO:1903055"	"GO"	"positive regulation of extracellular matrix organization"	"pathway"	1	1	0	NA	0	18	0	19688
"GO:1903059"	"GO"	"regulation of protein lipidation"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:1903061"	"GO"	"positive regulation of protein lipidation"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:1903069"	"GO"	"regulation of ER-associated ubiquitin-dependent protein catabolic process"	"pathway"	1	1	0	NA	0	10	0	19688
"GO:1903070"	"GO"	"negative regulation of ER-associated ubiquitin-dependent protein catabolic process"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:1903071"	"GO"	"positive regulation of ER-associated ubiquitin-dependent protein catabolic process"	"pathway"	1	1	0	NA	0	8	0	19688
"hsa04152"	"KEGG"	"AMPK signaling pathway"	"pathway"	1	1	0	NA	0	121	0	19688
"ko04152"	"KEGG"	"AMPK signaling pathway"	"pathway"	1	1	0	NA	0	121	0	19688
"GO:1903076"	"GO"	"regulation of protein localization to plasma membrane"	"pathway"	1	1	0	NA	0	73	0	19688
"GO:1903077"	"GO"	"negative regulation of protein localization to plasma membrane"	"pathway"	1	1	0	NA	0	20	0	19688
"GO:1903078"	"GO"	"positive regulation of protein localization to plasma membrane"	"pathway"	1	1	0	NA	0	45	0	19688
"GO:1990391"	"GO"	"DNA repair complex"	"structural_complex"	1	1	0	NA	0	45	0	19688
"GO:1990393"	"GO"	"3M complex"	"structural_complex"	1	1	0	NA	0	5	0	19688
"GO:0036462"	"GO"	"TRAIL-activated apoptotic signaling pathway"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0097610"	"GO"	"cell surface furrow"	"structural_complex"	1	1	0	NA	0	50	0	19688
"GO:1903115"	"GO"	"regulation of actin filament-based movement"	"pathway"	1	1	0	NA	0	58	0	19688
"GO:1903116"	"GO"	"positive regulation of actin filament-based movement"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:0097617"	"GO"	"annealing activity"	"functional_set"	1	1	0	NA	0	13	0	19688
"GO:0036464"	"GO"	"cytoplasmic ribonucleoprotein granule"	"structural_complex"	1	1	0	NA	0	184	0	19688
"GO:0036465"	"GO"	"synaptic vesicle recycling"	"pathway"	1	1	0	NA	0	34	0	19688
"GO:0098687"	"GO"	"chromosomal region"	"structural_complex"	1	1	0	NA	0	360	0	19688
"GO:1903121"	"GO"	"regulation of TRAIL-activated apoptotic signaling pathway"	"pathway"	1	1	0	NA	0	4	0	19688
"hsa_M00014"	"KEGG"	"Glucuronate pathway (uronate pathway)"	"pathway"	1	1	0	NA	0	27	0	19688
"hsa_M00128"	"KEGG"	"Ubiquinone biosynthesis, eukaryotes, 4-hydroxybenzoate => ubiquinone"	"pathway"	1	1	0	NA	0	5	0	19688
"hsa04024"	"KEGG"	"cAMP signaling pathway"	"pathway"	1	1	0	NA	0	198	0	19688
"ko04024"	"KEGG"	"cAMP signaling pathway"	"pathway"	1	1	0	NA	0	198	0	19688
"GO:0036473"	"GO"	"cell death in response to oxidative stress"	"pathway"	1	1	0	NA	0	20	0	19688
"GO:0044848"	"GO"	"biological phase"	"pathway"	1	1	0	NA	0	368	0	19688
"GO:0044849"	"GO"	"estrous cycle"	"pathway"	1	1	0	NA	0	22	0	19688
"GO:0044851"	"GO"	"hair cycle phase"	"pathway"	1	1	0	NA	0	14	0	19688
"GO:0098655"	"GO"	"cation transmembrane transport"	"pathway"	1	1	0	NA	0	610	0	19688
"GO:0098656"	"GO"	"anion transmembrane transport"	"pathway"	1	1	0	NA	0	265	0	19688
"GO:0098657"	"GO"	"import into cell"	"pathway"	1	1	0	NA	0	66	0	19688
"GO:0098659"	"GO"	"inorganic cation import across plasma membrane"	"pathway"	1	1	0	NA	0	29	0	19688
"GO:0098660"	"GO"	"inorganic ion transmembrane transport"	"pathway"	1	1	0	NA	0	662	0	19688
"GO:0098661"	"GO"	"inorganic anion transmembrane transport"	"pathway"	1	1	0	NA	0	125	0	19688
"GO:0098662"	"GO"	"inorganic cation transmembrane transport"	"pathway"	1	1	0	NA	0	553	0	19688
"GO:0098700"	"GO"	"neurotransmitter loading into synaptic vesicle"	"pathway"	1	1	0	NA	0	7	0	19688
"GO:0098703"	"GO"	"calcium ion import across plasma membrane"	"pathway"	1	1	0	NA	0	9	0	19688
"GO:0098711"	"GO"	"iron ion import across plasma membrane"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:0098712"	"GO"	"L-glutamate import across plasma membrane"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0098719"	"GO"	"sodium ion import across plasma membrane"	"pathway"	1	1	0	NA	0	14	0	19688
"GO:0098722"	"GO"	"asymmetric stem cell division"	"pathway"	1	1	0	NA	0	9	0	19688
"GO:0098727"	"GO"	"maintenance of cell number"	"pathway"	1	1	0	NA	0	142	0	19688
"GO:0098728"	"GO"	"germline stem cell asymmetric division"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:0099587"	"GO"	"inorganic ion import across plasma membrane"	"pathway"	1	1	0	NA	0	29	0	19688
"GO:1903131"	"GO"	"mononuclear cell differentiation"	"pathway"	1	1	0	NA	0	17	0	19688
"GO:1903135"	"GO"	"cupric ion binding"	"functional_set"	1	1	0	NA	0	3	0	19688
"GO:1903136"	"GO"	"cuprous ion binding"	"functional_set"	1	1	0	NA	0	6	0	19688
"GO:1903140"	"GO"	"regulation of establishment of endothelial barrier"	"pathway"	1	1	0	NA	0	13	0	19688
"GO:1903142"	"GO"	"positive regulation of establishment of endothelial barrier"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:1903146"	"GO"	"regulation of mitophagy"	"pathway"	1	1	0	NA	0	184	0	19688
"GO:1903147"	"GO"	"negative regulation of mitophagy"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:1903169"	"GO"	"regulation of calcium ion transmembrane transport"	"pathway"	1	1	0	NA	0	134	0	19688
"GO:1903170"	"GO"	"negative regulation of calcium ion transmembrane transport"	"pathway"	1	1	0	NA	0	38	0	19688
"GO:1903201"	"GO"	"regulation of oxidative stress-induced cell death"	"pathway"	1	1	0	NA	0	61	0	19688
"GO:1903202"	"GO"	"negative regulation of oxidative stress-induced cell death"	"pathway"	1	1	0	NA	0	43	0	19688
"GO:1903203"	"GO"	"regulation of oxidative stress-induced neuron death"	"pathway"	1	1	0	NA	0	20	0	19688
"GO:1903204"	"GO"	"negative regulation of oxidative stress-induced neuron death"	"pathway"	1	1	0	NA	0	16	0	19688
"GO:1903205"	"GO"	"regulation of hydrogen peroxide-induced cell death"	"pathway"	1	1	0	NA	0	24	0	19688
"GO:1903206"	"GO"	"negative regulation of hydrogen peroxide-induced cell death"	"pathway"	1	1	0	NA	0	18	0	19688
"GO:1903207"	"GO"	"regulation of hydrogen peroxide-induced neuron death"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:1903208"	"GO"	"negative regulation of hydrogen peroxide-induced neuron death"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:1903209"	"GO"	"positive regulation of oxidative stress-induced cell death"	"pathway"	1	1	0	NA	0	14	0	19688
"GO:1990403"	"GO"	"embryonic brain development"	"pathway"	1	1	0	NA	0	9	0	19688
"GO:1990405"	"GO"	"protein antigen binding"	"functional_set"	1	1	0	NA	0	8	0	19688
"GO:1990416"	"GO"	"cellular response to brain-derived neurotrophic factor stimulus"	"pathway"	1	1	0	NA	0	10	0	19688
"GO:1990418"	"GO"	"response to insulin-like growth factor stimulus"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:0036477"	"GO"	"somatodendritic compartment"	"structural_complex"	1	1	0	NA	0	733	0	19688
"GO:0044853"	"GO"	"plasma membrane raft"	"structural_complex"	1	1	0	NA	0	91	0	19688
"GO:0044854"	"GO"	"plasma membrane raft assembly"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:0044857"	"GO"	"plasma membrane raft organization"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:0044860"	"GO"	"protein localization to plasma membrane raft"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:0061635"	"GO"	"regulation of protein complex stability"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:0090594"	"GO"	"inflammatory response to wounding"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:0097623"	"GO"	"potassium ion export across plasma membrane"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:0098732"	"GO"	"macromolecule deacylation"	"pathway"	1	1	0	NA	0	69	0	19688
"GO:0098734"	"GO"	"macromolecule depalmitoylation"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:0098735"	"GO"	"positive regulation of the force of heart contraction"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:1903214"	"GO"	"regulation of protein targeting to mitochondrion"	"pathway"	1	1	0	NA	0	98	0	19688
"GO:1903215"	"GO"	"negative regulation of protein targeting to mitochondrion"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:1903223"	"GO"	"positive regulation of oxidative stress-induced neuron death"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:1903224"	"GO"	"regulation of endodermal cell differentiation"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:1903225"	"GO"	"negative regulation of endodermal cell differentiation"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:1903232"	"GO"	"melanosome assembly"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:1903236"	"GO"	"regulation of leukocyte tethering or rolling"	"pathway"	1	1	0	NA	0	8	0	19688
"GO:1903237"	"GO"	"negative regulation of leukocyte tethering or rolling"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:1903238"	"GO"	"positive regulation of leukocyte tethering or rolling"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:1903242"	"GO"	"regulation of cardiac muscle hypertrophy in response to stress"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:1903243"	"GO"	"negative regulation of cardiac muscle hypertrophy in response to stress"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:1903251"	"GO"	"multi-ciliated epithelial cell differentiation"	"pathway"	1	1	0	NA	0	8	0	19688
"GO:1903261"	"GO"	"regulation of serine phosphorylation of STAT3 protein"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:1903265"	"GO"	"positive regulation of tumor necrosis factor-mediated signaling pathway"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:1903273"	"GO"	"regulation of sodium ion export"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:1903275"	"GO"	"positive regulation of sodium ion export"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:1903276"	"GO"	"regulation of sodium ion export from cell"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:1903278"	"GO"	"positive regulation of sodium ion export from cell"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:1903279"	"GO"	"regulation of calcium:sodium antiporter activity"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:1903286"	"GO"	"regulation of potassium ion import"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:1903288"	"GO"	"positive regulation of potassium ion import"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:1903293"	"GO"	"phosphatase complex"	"structural_complex"	1	1	0	NA	0	51	0	19688
"GO:1903297"	"GO"	"regulation of hypoxia-induced intrinsic apoptotic signaling pathway"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:1903298"	"GO"	"negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:1990423"	"GO"	"RZZ complex"	"structural_complex"	1	1	0	NA	0	3	0	19688
"GO:1990430"	"GO"	"extracellular matrix protein binding"	"functional_set"	1	1	0	NA	0	4	0	19688
"GO:1990440"	"GO"	"positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress"	"pathway"	1	1	0	NA	0	12	0	19688
"GO:1990441"	"GO"	"negative regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:1990446"	"GO"	"U1 snRNP binding"	"functional_set"	1	1	0	NA	0	6	0	19688
"GO:1990452"	"GO"	"Parkin-FBXW7-Cul1 ubiquitin ligase complex"	"structural_complex"	1	1	0	NA	0	3	0	19688
"GO:1990454"	"GO"	"L-type voltage-gated calcium channel complex"	"structural_complex"	1	1	0	NA	0	6	0	19688
"GO:1903299"	"GO"	"regulation of hexokinase activity"	"pathway"	1	1	0	NA	0	11	0	19688
"GO:1903300"	"GO"	"negative regulation of hexokinase activity"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:1903301"	"GO"	"positive regulation of hexokinase activity"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:1903305"	"GO"	"regulation of regulated secretory pathway"	"pathway"	1	1	0	NA	0	131	0	19688
"GO:1903306"	"GO"	"negative regulation of regulated secretory pathway"	"pathway"	1	1	0	NA	0	24	0	19688
"GO:1903307"	"GO"	"positive regulation of regulated secretory pathway"	"pathway"	1	1	0	NA	0	48	0	19688
"GO:1903311"	"GO"	"regulation of mRNA metabolic process"	"pathway"	1	1	0	NA	0	145	0	19688
"GO:1903312"	"GO"	"negative regulation of mRNA metabolic process"	"pathway"	1	1	0	NA	0	44	0	19688
"GO:1903313"	"GO"	"positive regulation of mRNA metabolic process"	"pathway"	1	1	0	NA	0	53	0	19688
"GO:1903317"	"GO"	"regulation of protein maturation"	"pathway"	1	1	0	NA	0	375	0	19688
"GO:1903318"	"GO"	"negative regulation of protein maturation"	"pathway"	1	1	0	NA	0	330	0	19688
"GO:1903319"	"GO"	"positive regulation of protein maturation"	"pathway"	1	1	0	NA	0	21	0	19688
"GO:1903320"	"GO"	"regulation of protein modification by small protein conjugation or removal"	"pathway"	1	1	0	NA	0	321	0	19688
"GO:1903321"	"GO"	"negative regulation of protein modification by small protein conjugation or removal"	"pathway"	1	1	0	NA	0	163	0	19688
"GO:1903322"	"GO"	"positive regulation of protein modification by small protein conjugation or removal"	"pathway"	1	1	0	NA	0	213	0	19688
"GO:1903332"	"GO"	"regulation of protein folding"	"pathway"	1	1	0	NA	0	7	0	19688
"GO:1903333"	"GO"	"negative regulation of protein folding"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:1903335"	"GO"	"regulation of vacuolar transport"	"pathway"	1	1	0	NA	0	29	0	19688
"GO:1903336"	"GO"	"negative regulation of vacuolar transport"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:1903337"	"GO"	"positive regulation of vacuolar transport"	"pathway"	1	1	0	NA	0	14	0	19688
